Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,Functional,Fireplaces,GarageType,GarageFinish,GarageCars,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,MoSold,YrSold,SaleType,SaleCondition,SalePrice
992,70,RM,121.0,17671,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,2Story,8,9,1882,1986,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,Gd,Gd,BrkTil,TA,TA,No,BLQ,216,Unf,700,916,GasA,Gd,Y,SBrkr,826,1742,0,1,1,4,1,Gd,Typ,1,Attchd,Unf,2,TA,TA,P,0,169,11,2009,WD,Normal,168000
121,80,RL,70.01578947368421,21453,Pave,IR1,Low,AllPub,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,SLvl,6,5,1969,1969,Flat,Metal,Plywood,Plywood,0.0,TA,TA,CBlock,TA,TA,Gd,ALQ,938,Unf,0,938,GasA,Ex,Y,SBrkr,0,988,1,1,0,1,1,TA,Typ,2,Attchd,Unf,2,TA,TA,Y,0,130,10,2006,WD,Normal,180000
363,85,RL,64.0,7301,Pave,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,SFoyer,7,5,2003,2003,Gable,CompShg,HdBoard,HdBoard,500.0,Gd,TA,Slab,,,,,0,,0,0,GasA,Ex,Y,SBrkr,1427,1922,0,3,0,4,1,Gd,Typ,1,BuiltIn,RFn,2,TA,TA,Y,0,0,7,2009,ConLD,Normal,198500
1374,20,RL,70.01578947368421,11400,Pave,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,10,5,2001,2002,Hip,CompShg,VinylSd,VinylSd,705.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1282,Unf,1351,2633,GasA,Ex,Y,SBrkr,0,2633,1,2,1,2,1,Ex,Typ,2,Attchd,RFn,3,TA,TA,Y,314,140,3,2007,WD,Normal,466500
120,60,RL,65.0,8461,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,728,728,GasA,Ex,Y,SBrkr,728,1456,0,2,1,3,1,Gd,Typ,1,Attchd,Fin,2,TA,TA,Y,0,24,7,2006,New,Partial,163990
225,20,RL,103.0,13472,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,10,5,2003,2003,Hip,CompShg,VinylSd,VinylSd,922.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,56,Unf,2336,2392,GasA,Ex,Y,SBrkr,0,2392,0,2,0,3,1,Ex,Typ,1,Attchd,Fin,3,TA,TA,Y,248,105,6,2009,WD,Normal,386250
155,30,RM,84.0,11340,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,6,5,1923,1950,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,1200,1200,GasA,TA,Y,FuseA,0,1200,0,1,0,4,1,TA,Typ,0,Detchd,Unf,1,Fa,Fa,Y,0,0,3,2006,WD,Family,125000
1096,20,RL,78.0,9317,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,24,Unf,1290,1314,GasA,Gd,Y,SBrkr,0,1314,0,2,0,3,1,Gd,Typ,1,Attchd,RFn,2,TA,TA,Y,0,22,3,2007,WD,Normal,176432
802,30,RM,40.0,4800,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,7,1916,1990,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,CBlock,TA,TA,No,LwQ,197,Unf,999,1196,GasA,Ex,Y,FuseA,0,1196,1,1,0,2,1,TA,Typ,0,Detchd,Unf,2,TA,TA,Y,0,0,7,2007,WD,Normal,109900
831,20,RL,80.0,11900,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1957,1957,Gable,CompShg,HdBoard,HdBoard,387.0,TA,TA,CBlock,TA,TA,No,Rec,1040,Unf,352,1392,GasA,TA,Y,FuseA,0,1392,1,1,1,3,1,TA,Typ,2,Attchd,RFn,2,TA,TA,Y,0,0,6,2008,WD,Normal,166000
1088,60,FV,85.0,10574,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,TA,Mn,Unf,0,Unf,1082,1082,GasA,Ex,Y,SBrkr,871,1953,0,2,1,3,1,Gd,Typ,1,Attchd,RFn,3,TA,TA,Y,160,50,5,2009,WD,Normal,252000
1181,60,RL,70.01578947368421,11170,Pave,IR2,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,2Story,7,5,1990,1991,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,Wood,Gd,TA,No,LwQ,1216,Unf,0,1216,GasA,Ex,Y,SBrkr,1216,2514,0,2,1,4,1,TA,Typ,0,Attchd,Fin,2,TA,TA,Y,0,0,4,2006,WD,Normal,250000
733,60,RL,75.0,11404,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1998,1999,Gable,CompShg,VinylSd,VinylSd,202.0,Gd,TA,PConc,Gd,TA,Av,ALQ,252,Unf,901,1153,GasA,Ex,Y,SBrkr,878,2031,0,2,1,3,1,Gd,Typ,1,Attchd,Fin,2,TA,TA,Y,192,84,7,2008,WD,Normal,222500
1142,60,RL,70.01578947368421,10304,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,PosN,Norm,1Fam,2Story,5,7,1976,1976,Gable,CompShg,Plywood,Plywood,44.0,TA,Gd,CBlock,TA,TA,No,ALQ,381,Unf,399,780,GasA,Ex,Y,SBrkr,780,1868,1,2,1,4,1,Gd,Typ,1,Attchd,Unf,2,TA,TA,Y,448,96,10,2009,WD,Normal,197500
898,90,RL,64.0,7018,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,2Story,5,5,1979,1979,Gable,CompShg,Plywood,Plywood,0.0,TA,TA,Slab,,,,,0,,0,0,GasA,TA,Y,SBrkr,1120,2240,0,2,0,6,2,TA,Typ,0,Detchd,Unf,2,TA,TA,Y,154,0,6,2009,WD,Alloca,142953
95,60,RL,69.0,9337,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,0.0,TA,Gd,PConc,Gd,TA,No,GLQ,648,Unf,176,824,GasA,Ex,Y,SBrkr,881,1786,1,2,1,3,1,Gd,Typ,0,Attchd,RFn,2,TA,TA,Y,0,162,5,2007,WD,Normal,204750
143,50,RL,71.0,8520,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,5,4,1952,1952,Gable,CompShg,BrkFace,Wd Sdng,0.0,TA,Fa,CBlock,TA,TA,No,Rec,507,Unf,403,910,GasA,Fa,Y,SBrkr,475,1385,0,2,0,4,1,TA,Typ,0,Detchd,Unf,2,TA,TA,Y,0,0,6,2010,WD,Normal,166000
914,90,RH,82.0,6270,Pave,Reg,HLS,AllPub,Inside,Gtl,Crawfor,Norm,Norm,Duplex,2Story,5,6,1949,1950,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,CBlock,TA,TA,No,BLQ,284,Unf,717,1001,GasA,TA,N,FuseA,1001,2002,0,2,0,4,2,TA,Typ,0,2Types,Unf,3,TA,TA,Y,0,0,8,2007,WD,Normal,145000
571,90,RL,74.0,13101,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,5,1965,1965,Gable,CompShg,HdBoard,HdBoard,108.0,TA,TA,CBlock,TA,TA,No,LwQ,231,Unf,1497,1728,GasA,TA,Y,SBrkr,0,1728,0,2,0,6,2,TA,Typ,0,Detchd,Unf,2,TA,TA,Y,0,0,11,2008,WD,Normal,142600
710,20,RL,70.01578947368421,7162,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1966,1966,Gable,CompShg,HdBoard,HdBoard,41.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,876,876,GasA,TA,Y,SBrkr,0,904,0,1,0,3,1,TA,Typ,0,Attchd,Unf,1,TA,TA,Y,0,0,12,2008,WD,Abnorml,109900
295,20,RL,80.0,9600,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1953,1953,Hip,CompShg,HdBoard,HdBoard,238.0,TA,TA,CBlock,TA,TA,No,GLQ,1285,Unf,131,1416,GasA,TA,Y,SBrkr,0,1644,1,1,0,3,1,TA,Typ,2,Attchd,Fin,2,TA,TA,Y,110,0,10,2009,WD,Normal,167000
371,60,RL,70.01578947368421,8121,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,953,953,GasA,Ex,Y,SBrkr,711,1664,0,2,1,3,1,TA,Typ,1,Attchd,RFn,2,TA,TA,Y,100,40,1,2006,WD,Normal,172400
763,60,FV,72.0,8640,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,0.0,TA,TA,PConc,Gd,TA,Mn,GLQ,24,Unf,732,756,GasA,Ex,Y,SBrkr,783,1547,0,2,1,3,1,Gd,Typ,0,Attchd,Unf,2,TA,TA,Y,169,45,6,2010,Con,Normal,215200
834,20,RL,100.0,10004,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1964,1964,Gable,CompShg,HdBoard,Plywood,180.0,TA,TA,CBlock,TA,TA,No,Rec,196,BLQ,975,1516,GasA,TA,Y,SBrkr,0,1516,0,1,1,3,1,TA,Typ,0,Attchd,RFn,2,TA,TA,Y,0,0,2,2009,WD,Normal,167000
588,85,RL,74.0,8740,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,5,6,1982,1982,Hip,CompShg,HdBoard,HdBoard,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,672,Unf,168,840,GasA,TA,Y,SBrkr,0,860,1,1,0,2,1,TA,Typ,0,Detchd,Unf,2,TA,TA,Y,0,0,7,2009,WD,Normal,137000
292,190,RL,55.0,5687,Pave,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,2fmCon,2Story,5,6,1912,2000,Gable,CompShg,VinylSd,VinylSd,0.0,TA,Fa,PConc,TA,Fa,No,Rec,210,Unf,570,780,GasA,Ex,N,SBrkr,780,1716,1,2,0,6,1,Fa,Typ,0,,,0,,,N,0,184,3,2008,WD,Normal,135900
1193,50,RM,60.0,9600,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,8,1925,1994,Gambrel,CompShg,VinylSd,VinylSd,0.0,TA,TA,PConc,TA,TA,Mn,Unf,0,Unf,702,702,GasA,Gd,Y,SBrkr,630,1472,0,1,0,3,1,Gd,Typ,0,Detchd,Unf,1,TA,Fa,P,0,0,7,2007,WD,Normal,125000
481,20,RL,98.0,16033,Pave,IR1,Lvl,AllPub,FR2,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,378.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1261,Unf,572,1833,GasA,Ex,Y,SBrkr,0,1850,1,2,0,3,1,Gd,Typ,1,Attchd,Fin,3,TA,TA,Y,519,112,3,2006,WD,Normal,326000
767,60,RL,80.0,10421,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,5,1988,1988,Gable,CompShg,HdBoard,HdBoard,42.0,TA,TA,CBlock,Gd,TA,No,GLQ,394,Unf,586,980,GasA,TA,Y,SBrkr,734,1714,0,2,1,3,1,TA,Typ,1,Attchd,Unf,2,TA,TA,Y,228,66,3,2010,WD,Normal,196500
178,50,RL,70.01578947368421,13650,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1.5Fin,5,5,1958,1958,Gable,CompShg,MetalSd,MetalSd,0.0,Gd,Gd,CBlock,TA,TA,No,ALQ,57,BLQ,554,1052,GasA,Ex,Y,SBrkr,668,1920,1,2,0,4,1,Gd,Typ,1,Attchd,Unf,2,TA,TA,Y,0,0,7,2006,WD,Normal,172500
685,60,RL,58.0,16770,Pave,IR2,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,30.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,1195,1195,GasA,Gd,Y,SBrkr,644,1839,0,2,1,4,1,TA,Typ,0,Attchd,Fin,2,TA,TA,Y,0,81,6,2010,WD,Normal,221000
1350,70,RM,50.0,5250,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,8,5,1872,1987,Gable,CompShg,MetalSd,MetalSd,0.0,TA,Gd,BrkTil,TA,Fa,No,LwQ,259,Unf,425,684,OthW,Fa,N,SBrkr,1215,2358,0,2,0,4,1,TA,Typ,0,,,0,,,Y,0,54,12,2008,WD,Normal,122000
1276,90,RL,95.0,11345,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,Duplex,2Story,5,5,1948,1950,Gable,Roll,AsbShng,AsbShng,567.0,TA,TA,CBlock,TA,TA,No,Rec,220,Unf,708,928,GasA,Gd,Y,FuseA,992,1920,0,2,0,4,2,TA,Typ,0,Detchd,Unf,2,TA,Fa,Y,0,0,7,2007,WD,Normal,137000
257,60,FV,64.0,8791,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,TA,No,Rec,503,Unf,361,864,GasA,Ex,Y,SBrkr,864,1728,0,2,1,3,1,Gd,Typ,0,Attchd,RFn,2,TA,TA,Y,216,56,5,2008,WD,Normal,207500
924,120,RL,50.0,8012,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1993,1994,Gable,CompShg,Plywood,Plywood,0.0,Gd,TA,PConc,Gd,TA,No,LwQ,165,GLQ,598,1604,GasA,Ex,Y,SBrkr,0,1617,1,2,0,2,1,Gd,Typ,1,Attchd,RFn,2,TA,TA,Y,0,69,7,2008,WD,Normal,193000
255,20,RL,70.0,8400,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1957,1957,Gable,CompShg,MetalSd,MetalSd,0.0,TA,Gd,CBlock,TA,TA,No,Rec,922,Unf,392,1314,GasA,TA,Y,SBrkr,0,1314,1,1,0,3,1,TA,Typ,0,Attchd,RFn,1,TA,TA,Y,250,0,6,2010,WD,Normal,145000
73,60,RL,74.0,10141,Pave,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,40.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,832,832,GasA,Gd,Y,SBrkr,833,1718,0,2,1,3,1,TA,Typ,1,Attchd,Fin,2,TA,TA,Y,0,94,12,2009,WD,Normal,185000
35,120,RL,60.0,7313,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,246.0,Ex,TA,PConc,Ex,TA,No,GLQ,1153,Unf,408,1561,GasA,Ex,Y,SBrkr,0,1561,1,2,0,2,1,Ex,Typ,1,Attchd,Fin,2,TA,TA,Y,203,47,8,2007,WD,Normal,277500
282,20,FV,60.0,7200,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,6,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,68.0,Gd,TA,PConc,Gd,TA,No,GLQ,905,Unf,357,1262,GasA,Gd,Y,SBrkr,0,1262,0,2,0,2,1,Gd,Typ,0,Attchd,Fin,2,TA,TA,Y,0,120,5,2006,New,Partial,185000
1072,60,RL,78.0,11700,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,2Story,6,6,1968,1968,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,CBlock,TA,TA,No,Rec,298,Unf,429,727,GasA,Ex,Y,SBrkr,727,1556,0,1,1,4,1,TA,Typ,0,Attchd,Unf,2,TA,TA,Y,0,0,5,2009,WD,Normal,154000
21,60,RL,101.0,14215,Pave,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,380.0,Gd,TA,PConc,Ex,TA,Av,Unf,0,Unf,1158,1158,GasA,Ex,Y,SBrkr,1218,2376,0,3,1,4,1,Gd,Typ,1,BuiltIn,RFn,3,TA,TA,Y,240,154,11,2006,New,Partial,325300
561,20,RL,70.01578947368421,11341,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1957,1996,Hip,CompShg,Wd Sdng,Wd Sdng,180.0,TA,TA,CBlock,Gd,TA,No,ALQ,1302,Unf,90,1392,GasA,TA,Y,SBrkr,0,1392,1,1,1,3,1,TA,Mod,1,Detchd,Unf,2,TA,TA,Y,0,0,5,2010,WD,Normal,121500
998,20,RL,70.01578947368421,11717,Pave,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,PosA,Norm,1Fam,1Story,6,6,1970,1970,Hip,CompShg,HdBoard,HdBoard,571.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,1442,1442,GasA,TA,Y,SBrkr,0,1442,0,2,0,2,1,TA,Typ,1,Attchd,RFn,2,TA,TA,Y,371,0,2,2009,WD,Normal,185000
1059,60,RL,96.0,11308,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,154.0,Ex,TA,PConc,Ex,TA,Av,GLQ,936,Unf,168,1104,GasA,Ex,Y,SBrkr,1054,2184,1,2,1,3,1,Ex,Typ,1,Attchd,Fin,3,TA,TA,Y,0,102,7,2009,WD,Normal,335000
1349,20,RL,70.01578947368421,16196,Pave,IR3,Low,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1443,Unf,39,1482,GasA,Ex,Y,SBrkr,0,1494,1,2,0,3,1,Gd,Typ,1,Attchd,RFn,2,TA,TA,Y,402,25,8,2007,WD,Normal,215000
883,60,RL,70.01578947368421,9636,Pave,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1992,1993,Gable,CompShg,VinylSd,VinylSd,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,808,808,GasA,Gd,Y,SBrkr,785,1593,0,2,1,3,1,TA,Typ,1,BuiltIn,RFn,2,TA,TA,Y,342,40,12,2009,WD,Normal,178000
267,60,RL,70.0,11207,Pave,IR1,HLS,AllPub,FR2,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,0.0,TA,TA,PConc,Gd,TA,Av,GLQ,714,Unf,88,802,GasA,Gd,Y,SBrkr,709,1511,1,2,1,3,1,TA,Typ,1,Attchd,Fin,2,TA,TA,Y,95,75,6,2006,WD,Normal,185000
1295,20,RL,60.0,8172,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,7,1955,1990,Hip,CompShg,WdShing,Plywood,0.0,TA,TA,CBlock,TA,TA,No,Rec,167,Unf,697,864,GasA,TA,Y,SBrkr,0,864,1,1,0,2,1,TA,Typ,0,Detchd,Unf,2,TA,TA,N,0,0,4,2006,WD,Normal,115000
618,45,RL,59.0,7227,Pave,Reg,HLS,AllPub,Corner,Mod,NAmes,Artery,Norm,1Fam,1.5Unf,6,6,1954,1954,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,832,832,GasA,Gd,Y,SBrkr,0,832,0,1,0,2,1,Gd,Typ,0,Detchd,Unf,2,TA,TA,Y,0,0,6,2008,WD,Normal,105500
795,60,RL,70.01578947368421,10832,Pave,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1994,1996,Gable,CompShg,MetalSd,MetalSd,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,712,712,GasA,Ex,Y,SBrkr,809,1895,0,2,1,3,1,Gd,Typ,1,Attchd,Fin,2,TA,TA,Y,143,46,10,2008,WD,Normal,194500
1322,20,RL,70.01578947368421,6627,Pave,IR1,Lvl,AllPub,Corner,Gtl,BrkSide,Feedr,Norm,1Fam,1Story,3,6,1949,1950,Hip,CompShg,VinylSd,VinylSd,0.0,TA,TA,CBlock,,,,,0,,0,0,Floor,TA,N,SBrkr,0,720,0,1,0,2,1,TA,Typ,0,Detchd,Unf,1,TA,Fa,Y,0,0,7,2008,WD,Normal,72500
139,60,RL,73.0,9066,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,320.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,668,Unf,336,1004,GasA,Ex,Y,SBrkr,848,1852,0,2,1,3,1,Gd,Typ,2,Attchd,Fin,3,TA,TA,Y,224,106,12,2008,WD,Normal,230000
244,160,RL,75.0,10762,Pave,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,TwnhsE,2Story,6,6,1980,1980,Gable,CompShg,Plywood,Plywood,0.0,TA,TA,CBlock,Gd,TA,No,Unf,0,Unf,626,626,GasA,TA,Y,SBrkr,591,1217,0,1,1,3,1,TA,Typ,1,Attchd,RFn,1,TA,TA,Y,0,28,4,2009,WD,Normal,120000
299,60,RL,90.0,11700,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,6,1968,1968,Mansard,CompShg,HdBoard,AsphShn,365.0,Gd,TA,CBlock,TA,TA,No,ALQ,384,Rec,143,702,GasA,Gd,Y,SBrkr,702,1743,0,1,2,3,1,TA,Typ,1,Attchd,Unf,2,TA,TA,Y,224,0,6,2007,WD,Normal,175000
954,60,RL,70.01578947368421,11075,Pave,IR1,Lvl,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,2Story,5,4,1969,1969,Gable,CompShg,HdBoard,HdBoard,232.0,TA,TA,CBlock,TA,TA,Av,ALQ,562,LwQ,29,784,GasA,Ex,Y,SBrkr,800,1968,0,2,1,4,1,TA,Min2,1,Attchd,RFn,2,TA,TA,Y,305,189,9,2008,WD,Normal,172000
419,50,RL,60.0,8160,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,6,1940,1950,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,312,Unf,444,756,GasA,Fa,N,FuseF,378,1134,1,1,1,3,1,TA,Typ,0,Detchd,Unf,1,TA,TA,P,0,0,4,2007,WD,AdjLand,126000
950,20,RL,78.0,9360,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,7,1972,2006,Hip,CompShg,Plywood,Plywood,0.0,TA,TA,CBlock,TA,TA,No,ALQ,982,Unf,179,1161,GasA,TA,Y,SBrkr,0,1381,1,1,1,3,1,Gd,Typ,1,Attchd,RFn,2,TA,TA,Y,0,0,3,2010,WD,Normal,197500
1330,60,RL,63.0,9084,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,935,935,GasA,Gd,Y,SBrkr,677,1632,0,2,1,3,1,TA,Typ,1,Attchd,Fin,2,TA,TA,Y,0,28,6,2006,WD,Normal,176500
1347,20,RL,70.01578947368421,20781,Pave,IR2,Lvl,AllPub,CulDSac,Gtl,NWAmes,PosN,Norm,1Fam,1Story,7,7,1968,2003,Hip,CompShg,BrkFace,HdBoard,0.0,TA,TA,CBlock,TA,TA,No,BLQ,297,Rec,1203,1568,GasA,TA,Y,SBrkr,0,2156,0,2,0,3,1,TA,Typ,1,Attchd,RFn,2,Gd,TA,Y,0,80,6,2006,WD,Normal,262500
1140,30,RL,98.0,8731,Pave,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,5,1920,1950,Gable,CompShg,Stucco,Stucco,0.0,TA,Fa,BrkTil,TA,TA,No,BLQ,645,Unf,270,915,GasA,TA,Y,SBrkr,0,1167,0,1,0,3,1,TA,Maj1,1,Detchd,Unf,2,TA,TA,Y,0,0,5,2007,WD,Normal,144000
158,60,RL,92.0,12003,Pave,Reg,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,2Story,8,5,2009,2010,Gable,CompShg,VinylSd,VinylSd,84.0,Gd,TA,PConc,Ex,TA,No,Unf,0,Unf,774,774,GasA,Ex,Y,SBrkr,1194,1968,0,2,1,4,1,Ex,Typ,1,BuiltIn,Fin,3,TA,TA,Y,0,75,5,2010,New,Partial,269500
1299,60,RL,313.0,63887,Pave,IR3,Bnk,AllPub,Corner,Gtl,Edwards,Feedr,Norm,1Fam,2Story,10,5,2008,2008,Hip,ClyTile,Stucco,Stucco,796.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,5644,Unf,466,6110,GasA,Ex,Y,SBrkr,950,5642,2,2,1,3,1,Ex,Typ,3,Attchd,Fin,2,TA,TA,Y,214,292,1,2008,New,Partial,160000
1120,20,RL,70.0,7560,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1959,1959,Gable,CompShg,BrkFace,Wd Sdng,0.0,TA,TA,CBlock,TA,TA,No,LwQ,369,Unf,671,1040,GasA,TA,Y,FuseA,0,1040,0,1,0,3,1,TA,Typ,0,Attchd,RFn,1,TA,TA,Y,140,0,7,2006,WD,Normal,133700
